Protocol,NumNodes,NodeSpeed,Source,Destination,PauseTime,AreaSize,TrafficType,PacketSize,TxRange,RxRange,SimTime,TrafficLoad,PDR,Throughput (kbps),AvgDelay (ms),LossRate,RoutingOverhead,PerformanceClass,EnergyUsed (J)
DSDV,30,20,0,1,3,286,UDP,640,94,74,22,29,0,0,0,0.476,1,Low,540.68
DSDV,30,1,0,1,3,258,UDP,768,90,59,19,43,1,1012.464,1.077,0,1,High,468.993
DSDV,30,15,0,1,3,282,UDP,512,65,85,16,99,0,0,0,0.267,1,Low,393.227
DSDV,30,15,0,1,5,281,UDP,896,50,55,21,4,0,0,0,0.45,1,Low,516.102
DSDV,30,1,0,1,3,262,UDP,512,51,84,15,77,0,0,0,0.214,1,Low,368.644
DSDV,30,5,0,1,3,261,UDP,768,84,81,18,100,0,0,0,0.353,1,Low,442.457
DSDV,30,20,0,1,1,277,UDP,768,81,78,22,88,1,1012.422,1.315,0,1,High,543.037
DSDV,30,5,0,1,0,203,UDP,896,59,97,19,93,0,0,0,0.389,1,Low,467.441
DSDV,30,20,0,1,0,204,UDP,768,100,90,21,87,0.193,195.43,1102.156,0.376,1,Low,532.52
DSDV,30,15,0,1,2,203,UDP,896,65,83,25,59,0.374,376.493,30.082,0.542,1,Low,617.301
DSDV,30,20,0,1,2,263,UDP,640,59,73,18,75,0,0,0,0.353,1,Low,442.432
DSDV,30,15,0,1,4,232,UDP,768,52,77,19,36,1,1012.464,1.26,0,1,High,469.131
DSDV,30,1,0,1,2,251,UDP,512,78,91,16,65,0.137,140.701,567.952,0.265,1,Low,397.874
DSDV,30,15,0,1,5,266,UDP,640,80,69,19,84,0,0,0,0.389,1,Low,467.068
DSDV,30,1,0,1,2,294,UDP,768,80,68,22,60,0,0,0,0.476,1,Low,540.629
DSDV,30,15,0,1,3,200,UDP,768,68,77,19,11,0,0,0,0.389,1,Low,467.088
DSDV,30,10,0,1,4,270,UDP,640,89,71,15,29,0,0,0,0.214,1,Low,368.665
DSDV,30,20,0,1,1,206,UDP,768,64,72,25,60,0.352,356.446,501.165,0.336,1,Low,634.678
DSDV,30,5,0,1,3,210,UDP,896,89,87,20,3,0,0,0,0.421,1,Low,491.848
DSDV,30,10,0,1,0,253,UDP,640,84,61,20,7,0,0,0,0.421,1,Low,491.535
DSDV,30,1,0,1,0,281,UDP,768,75,51,19,40,1,1012.464,1.844,0,1,High,468.971
DSDV,30,20,0,1,4,274,UDP,640,58,70,24,6,1,1019.481,1.085,0,1,High,593.323
DSDV,30,20,0,1,5,246,UDP,768,57,82,21,62,0,0,0,0.45,1,Low,516.418
DSDV,30,5,0,1,1,205,UDP,512,87,60,15,40,0.199,205.33,936.019,0.165,1,Low,385.721
DSDV,30,5,0,1,5,235,UDP,896,62,53,17,13,0,0,0,0.312,1,Low,418.113
DSDV,30,10,0,1,0,220,UDP,896,89,65,17,51,0,0,0,0.312,1,Low,417.875
DSDV,30,10,0,1,4,231,UDP,896,84,99,21,49,1,1007.394,1.177,0,1,High,517.804
DSDV,30,1,0,1,3,296,UDP,640,91,86,21,62,0,0,0,0.45,1,Low,516.106
DSDV,30,15,0,1,0,250,UDP,768,50,70,16,40,0,0,0,0.267,1,Low,393.295
DSDV,30,15,0,1,2,238,UDP,640,98,71,24,5,0,0,0,0.522,1,Low,589.895
DSDV,30,20,0,1,0,281,UDP,768,89,50,24,1,0,0,0,0.522,1,Low,589.869
DSDV,30,15,0,1,0,225,UDP,512,77,52,22,13,0.342,352.51,502.791,0.307,1,Low,550.473
DSDV,30,15,0,1,5,235,UDP,512,84,72,21,83,0,0,0,0.45,1,Low,516.24
DSDV,30,20,0,1,5,300,UDP,768,98,82,22,38,0,0,0,0.476,1,Low,540.741
DSDV,30,10,0,1,4,250,UDP,640,58,74,15,70,0,0,0,0.214,1,Low,368.775
DSDV,30,1,0,1,5,204,UDP,640,96,82,18,65,0.307,313.151,534.626,0.271,1,Low,454.544
DSDV,30,15,0,1,3,265,UDP,768,68,59,18,77,0,0,0,0.353,1,Low,442.528
DSDV,30,10,0,1,5,270,UDP,896,83,85,25,34,0,0,0,0.542,1,Low,614.459
DSDV,30,5,0,1,2,213,UDP,640,99,60,24,1,0,0,0,0.522,1,Low,590.187
DSDV,30,10,0,1,5,248,UDP,640,52,70,20,93,0,0,0,0.421,1,Low,491.636
DSDV,30,1,0,1,3,262,UDP,768,98,51,18,45,0,0,0,0.353,1,Low,442.483
DSDV,30,5,0,1,1,246,UDP,512,89,92,19,22,0,0,0,0.389,1,Low,467.049
DSDV,30,1,0,1,1,224,UDP,896,87,94,15,87,0,0,0,0.214,1,Low,368.782
DSDV,30,20,0,1,3,221,UDP,512,50,84,17,75,0.993,1023.274,9.4,0,1,High,423.573
DSDV,30,5,0,1,5,288,UDP,896,63,78,16,85,0.367,369.91,516.81,0.169,1,Low,410.156
DSDV,30,15,0,1,1,224,UDP,512,84,85,25,16,0.209,215.635,559.61,0.476,1,Low,625.882
DSDV,30,10,0,1,0,269,UDP,640,100,88,24,1,1,1019.481,1.085,0,1,High,593.439
DSDV,30,1,0,1,4,227,UDP,896,85,67,23,39,0.315,317.822,4.542,0.5,1,Low,567.153
DSDV,30,5,0,1,1,235,UDP,768,83,78,22,73,1,1012.125,1.492,0,1,High,542.646
DSDV,30,10,0,1,5,200,UDP,768,88,84,25,93,1,1012.345,6.22,0,1,High,620.618
DSDV,30,10,0,1,5,263,UDP,768,100,57,20,56,0.04,40.962,526.088,0.421,1,Low,495.489
DSDV,30,20,0,1,1,241,UDP,768,72,94,17,89,0.896,907.51,19.235,0,1,High,422.775
DSDV,30,15,0,1,3,246,UDP,768,52,97,16,66,1,1012.524,1.382,0,1,High,395.299
DSDV,30,5,0,1,3,202,UDP,768,60,75,21,84,1,1012.434,1.123,0,1,High,519.132
DSDV,30,10,0,1,1,257,UDP,768,61,88,17,22,0,0,0,0.312,1,Low,417.856
DSDV,30,1,0,1,1,229,UDP,896,58,85,23,24,0,0,0,0.5,1,Low,565.248
DSDV,30,5,0,1,5,256,UDP,768,52,81,25,51,0,0,0,0.541,1,Low,614.525
DSDV,30,1,0,1,4,272,UDP,768,83,96,18,91,0,0,0,0.353,1,Low,442.466
DSDV,30,5,0,1,5,294,UDP,512,65,84,24,76,0,0,0,0.522,1,Low,589.858
DSDV,30,5,0,1,3,233,UDP,640,98,85,21,34,0.346,353.07,514.189,0.288,1,Low,532.247
DSDV,30,5,0,1,2,238,UDP,768,78,51,21,1,1,1012.434,1.586,0,1,High,518.536
DSDV,30,1,0,1,0,232,UDP,512,99,67,19,100,0,0,0,0.389,1,Low,467.239
DSDV,30,20,0,1,5,201,UDP,896,99,83,18,55,1,1007.449,1.689,0,1,High,445.035
DSDV,30,10,0,1,1,221,UDP,768,72,88,17,97,0,0,0,0.312,1,Low,418.017
DSDV,30,1,0,1,4,210,UDP,640,68,70,15,97,0,0,0,0.214,1,Low,368.693
DSDV,30,15,0,1,1,277,UDP,512,66,50,24,19,1,1030.122,0.752,0,1,High,591.974
DSDV,30,1,0,1,2,245,UDP,512,55,58,22,9,0,0,0,0.476,1,Low,540.872
DSDV,30,1,0,1,3,251,UDP,640,96,68,15,8,0,0,0,0.214,1,Low,368.639
DSDV,30,15,0,1,5,245,UDP,896,100,91,20,8,0,0,0,0.421,1,Low,491.623
DSDV,30,15,0,1,2,252,UDP,512,68,84,20,77,0,0,0,0.421,1,Low,491.625
DSDV,30,20,0,1,1,245,UDP,768,90,100,25,13,0,0,0,0.541,1,Low,614.658
DSDV,30,15,0,1,4,259,UDP,640,72,52,24,73,0,0,0,0.522,1,Low,589.855
DSDV,30,20,0,1,1,268,UDP,768,90,61,24,57,1,1012.129,1.597,0,1,High,592.436
DSDV,30,5,0,1,2,297,UDP,512,51,69,15,27,0,0,0,0.214,1,Low,368.617
DSDV,30,15,0,1,2,235,UDP,768,94,52,23,85,0,0,0,0.5,1,Low,565.372
DSDV,30,20,0,1,1,237,UDP,640,99,58,16,3,0.937,1012.216,6.512,0,1,High,396.676
DSDV,30,1,0,1,5,300,UDP,768,78,62,16,12,0,0,0,0.267,1,Low,393.196
DSDV,30,1,0,1,3,202,UDP,896,74,55,23,23,0.015,15.103,566.717,0.5,1,Low,567.554
DSDV,30,1,0,1,3,270,UDP,896,79,57,23,9,0,0,0,0.5,1,Low,565.331
DSDV,30,20,0,1,3,267,UDP,768,52,70,22,55,0,0,0,0.476,1,Low,540.708
DSDV,30,10,0,1,4,245,UDP,896,78,53,22,39,1,1007.379,1.336,0,1,High,543.654
DSDV,30,10,0,1,4,239,UDP,640,78,99,16,15,0,0,0,0.267,1,Low,393.414
DSDV,30,10,0,1,5,200,UDP,512,71,63,15,7,0.348,358.511,502.397,0.131,1,Low,378.508
DSDV,30,15,0,1,1,229,UDP,640,95,55,18,32,1,1019.549,0.911,0,1,High,443.873
DSDV,30,15,0,1,5,223,UDP,640,76,64,20,92,0,0,0,0.421,1,Low,491.744
DSDV,30,10,0,1,0,240,UDP,768,90,93,21,86,0,0,0,0.45,1,Low,516.225
DSDV,30,20,0,1,5,253,UDP,896,98,54,25,97,0,0,0,0.542,1,Low,614.439
DSDV,30,15,0,1,3,255,UDP,768,79,80,20,26,0,0,0,0.421,1,Low,491.531
DSDV,30,10,0,1,5,264,UDP,640,88,76,25,54,0,0,0,0.542,1,Low,614.405
DSDV,30,15,0,1,3,288,UDP,896,93,51,18,92,0.374,377.17,506.468,0.216,1,Low,455.897
DSDV,30,20,0,1,0,282,UDP,896,91,100,23,27,0,0,0,0.5,1,Low,565.307
DSDV,30,20,0,1,1,242,UDP,896,54,96,22,90,1,1007.379,1.159,0,1,High,543.001
DSDV,30,20,0,1,1,289,UDP,768,72,95,25,71,0,0,0,0.541,1,Low,614.455
DSDV,30,1,0,1,4,206,UDP,512,91,63,21,22,0,0,0,0.45,1,Low,516.335
DSDV,30,20,0,1,3,270,UDP,640,58,96,20,100,0,0,0,0.421,1,Low,491.659
DSDV,30,10,0,1,4,269,UDP,768,95,82,16,3,0,0,0,0.267,1,Low,393.373
DSDV,30,20,0,1,3,253,UDP,768,58,71,25,48,0,0,0,0.541,1,Low,614.533
DSDV,30,5,0,1,3,237,UDP,768,97,74,21,38,0.199,202.655,1474.074,0.326,1,Low,537.37
DSDV,30,15,0,1,4,294,UDP,640,79,66,16,6,0,0,0,0.267,1,Low,393.289
DSDV,30,20,0,1,0,234,UDP,896,60,51,16,27,0.016,16.381,407.088,0.267,1,Low,394.18
DSDV,30,15,0,1,0,260,UDP,640,60,51,15,44,1,1019.605,0.967,0,1,High,370.478
DSDV,30,15,0,1,2,218,UDP,768,62,96,21,95,0,0,0,0.45,1,Low,516.347
DSDV,30,1,0,1,3,285,UDP,768,73,83,16,33,0,0,0,0.267,1,Low,393.267
DSDV,30,15,0,1,2,234,UDP,512,78,69,20,1,0,0,0,0.421,1,Low,491.723
DSDV,30,10,0,1,3,259,UDP,512,97,65,25,2,0,0,0,0.542,1,Low,614.468
DSDV,30,15,0,1,4,272,UDP,512,54,58,19,33,0,0,0,0.389,1,Low,466.978
DSDV,30,5,0,1,1,249,UDP,768,54,70,17,59,0.011,11.277,738.448,0.312,1,Low,419.308
DSDV,30,15,0,1,1,270,UDP,768,67,95,23,5,0,0,0,0.5,1,Low,565.398
DSDV,30,10,0,1,2,253,UDP,896,71,58,23,9,1,1007.312,6.883,0,1,High,569.158
DSDV,30,15,0,1,2,215,UDP,640,59,73,23,55,0.36,367.342,12.636,0.5,1,Low,568.66
DSDV,30,20,0,1,0,208,UDP,768,62,63,16,42,1,1012.524,1.613,0,1,High,395.3
DSDV,30,10,0,1,3,251,UDP,640,68,99,17,5,0,0,0,0.312,1,Low,417.893
DSDV,30,10,0,1,3,239,UDP,896,55,58,20,24,0.288,290.458,524.856,0.345,1,Low,500.88
DSDV,30,5,0,1,4,277,UDP,512,57,94,19,55,1,1030.115,4.655,0,1,High,470.694
DSDV,30,5,0,1,5,235,UDP,640,92,62,23,50,0,0,0,0.5,1,Low,565.345
DSDV,30,1,0,1,1,266,UDP,896,86,84,18,13,0,0,0,0.353,1,Low,442.406
DSDV,30,15,0,1,3,240,UDP,512,59,61,24,53,0,0,0,0.522,1,Low,589.989
DSDV,30,5,0,1,0,224,UDP,768,65,52,17,66,0.02,20.622,348.472,0.312,1,Low,419.111
DSDV,30,10,0,1,4,241,UDP,896,65,78,19,97,1,1007.364,11.684,0,1,High,470.898
DSDV,30,10,0,1,0,277,UDP,512,61,87,15,18,1,1030.221,0.821,0,1,High,370.128
DSDV,30,15,0,1,5,241,UDP,768,90,56,15,78,0,0,0,0.214,1,Low,368.637
DSDV,30,5,0,1,3,236,UDP,512,77,92,23,81,0,0,0,0.5,1,Low,565.438
DSDV,30,20,0,1,0,247,UDP,768,67,51,22,47,0.358,362.201,507.57,0.309,1,Low,548.847
DSDV,30,5,0,1,4,281,UDP,512,99,98,16,93,0,0,0,0.267,1,Low,393.276
DSDV,40,20,0,1,5,236,UDP,512,62,97,19,54,0.997,1027.658,12.217,0,1,High,628.466
DSDV,40,20,0,1,2,233,UDP,768,55,96,18,88,0.347,351.735,492.933,0.231,1,Low,601.083
DSDV,40,10,0,1,5,270,UDP,640,81,94,23,77,0,0,0,0.5,1,Low,753.946
DSDV,40,10,0,1,0,274,UDP,512,61,55,22,76,0.338,348.437,511.768,0.318,1,Low,734.507
DSDV,40,1,0,1,1,237,UDP,512,65,78,19,89,0.157,162.017,290.376,0.389,1,Low,625.387
DSDV,40,20,0,1,4,219,UDP,768,61,60,18,77,0.321,324.71,568.808,0.253,1,Low,608.997
DSDV,40,10,0,1,5,292,UDP,896,73,50,24,58,0,0,0,0.522,1,Low,786.669
DSDV,40,10,0,1,5,252,UDP,640,61,66,22,54,0,0,0,0.476,1,Low,721.12
DSDV,40,15,0,1,4,244,UDP,896,91,82,23,58,0.365,367.856,511.7,0.318,1,Low,783.963
DSDV,40,10,0,1,2,211,UDP,512,77,100,17,93,1,1030.189,3.308,0,1,High,560.55
DSDV,40,15,0,1,2,249,UDP,768,70,68,24,66,0.102,103.605,598.548,0.522,1,Low,797.54
DSDV,40,10,0,1,4,255,UDP,512,71,93,17,76,0,0,0,0.312,1,Low,557.618
DSDV,40,15,0,1,3,272,UDP,512,82,89,21,96,0.1,102.561,486.852,0.45,1,Low,693.21
DSDV,40,10,0,1,2,289,UDP,768,80,62,24,29,0,0,0,0.522,1,Low,786.581
DSDV,40,15,0,1,5,227,UDP,896,53,61,25,62,0.957,964.558,13.567,0.042,1,High,825.64
DSDV,40,5,0,1,2,238,UDP,768,83,91,18,21,0.942,953.489,22.075,0,1,High,597.083
DSDV,40,5,0,1,2,299,UDP,768,58,85,25,75,1,1012.39,0.991,0,1,High,822.379
DSDV,40,15,0,1,3,242,UDP,512,98,67,22,36,0,0,0,0.476,1,Low,721.367
DSDV,40,10,0,1,1,245,UDP,640,71,89,21,48,0.098,99.506,503.669,0.45,1,Low,694.7
DSDV,40,15,0,1,2,263,UDP,768,57,64,20,94,1,1012.392,16.773,0,1,High,662.96
DSDV,40,10,0,1,2,251,UDP,640,91,69,19,50,0,0,0,0.389,1,Low,623.039
DSDV,40,15,0,1,3,276,UDP,896,65,51,18,98,0,0,0,0.353,1,Low,590.403
DSDV,40,10,0,1,5,258,UDP,512,71,80,17,69,1,1030.133,11.474,0,1,High,560.435
DSDV,40,20,0,1,1,259,UDP,512,54,86,17,16,1,1030.189,1.033,0,1,High,559.498
DSDV,40,1,0,1,1,200,UDP,512,86,56,25,9,0.126,130.146,508.419,0.542,1,Low,834.886
DSDV,40,10,0,1,1,258,UDP,640,88,93,24,12,0,0,0,0.522,1,Low,786.851
DSDV,40,15,0,1,3,280,UDP,768,60,74,25,68,0,0,0,0.541,1,Low,819.304
DSDV,40,10,0,1,3,203,UDP,896,68,57,17,70,0,0,0,0.312,1,Low,557.641
DSDV,40,5,0,1,4,208,UDP,512,63,54,20,61,0.15,154.535,928.652,0.343,1,Low,675.746
DSDV,40,20,0,1,1,298,UDP,640,53,93,24,16,0,0,0,0.522,1,Low,786.531
DSDV,40,5,0,1,3,299,UDP,512,81,96,18,58,0,0,0,0.353,1,Low,589.971
DSDV,40,5,0,1,5,263,UDP,512,54,68,15,83,0,0,0,0.214,1,Low,491.993
DSDV,40,1,0,1,2,218,UDP,896,50,84,22,92,0,0,0,0.476,1,Low,721.47
DSDV,40,20,0,1,0,278,UDP,768,55,70,16,64,0,0,0,0.267,1,Low,524.566
DSDV,40,5,0,1,0,268,UDP,640,70,78,25,3,0,0,0,0.542,1,Low,819.466
DSDV,40,5,0,1,0,293,UDP,896,83,99,25,12,0.12,121.085,543.201,0.542,1,Low,826.059
DSDV,40,1,0,1,4,272,UDP,640,78,74,21,93,0,0,0,0.45,1,Low,688.338
DSDV,40,15,0,1,5,299,UDP,768,72,95,23,58,0,0,0,0.5,1,Low,753.787
DSDV,40,10,0,1,3,244,UDP,896,84,84,23,72,0,0,0,0.5,1,Low,754.217
DSDV,40,20,0,1,0,220,UDP,512,52,97,23,51,0.164,168.997,893.899,0.402,1,Low,775.546
DSDV,40,5,0,1,1,274,UDP,512,55,99,18,44,0,0,0,0.353,1,Low,590.154
DSDV,40,20,0,1,5,222,UDP,768,77,73,25,89,0.358,362.417,779.749,0.321,1,Low,843.639
DSDV,40,1,0,1,3,234,UDP,640,58,97,20,13,1,1019.521,1.373,0,1,High,659.254
DSDV,40,5,0,1,3,240,UDP,896,55,74,24,47,0.129,129.669,496.881,0.522,1,Low,792.498
DSDV,40,20,0,1,1,256,UDP,768,86,75,24,31,0,0,0,0.522,1,Low,786.757
DSDV,40,1,0,1,3,280,UDP,768,78,51,20,72,0,0,0,0.421,1,Low,655.605
DSDV,40,1,0,1,2,227,UDP,896,58,90,23,57,0.188,189.608,511.867,0.431,1,Low,773.704
DSDV,40,10,0,1,1,290,UDP,640,100,85,20,59,0,0,0,0.421,1,Low,655.448
DSDV,40,5,0,1,1,209,UDP,896,86,64,24,9,0.047,47.805,1148.868,0.522,1,Low,798.911
DSDV,40,5,0,1,3,240,UDP,512,73,52,24,76,0,0,0,0.522,1,Low,787.259
DSDV,40,10,0,1,2,223,UDP,640,84,98,18,54,0.174,177.422,969.769,0.287,1,Low,606.168
DSDV,40,10,0,1,5,241,UDP,768,100,83,15,25,0.929,940.471,4.102,0.071,1,High,495.58
DSDV,40,20,0,1,0,205,UDP,512,53,69,19,39,0.002,2.36,1529.6,0.373,1,Low,636.692
DSDV,40,10,0,1,4,237,UDP,896,96,95,25,10,0,0,0,0.542,1,Low,819.851
DSDV,40,10,0,1,2,295,UDP,896,92,61,20,90,0,0,0,0.421,1,Low,655.517
DSDV,40,15,0,1,1,296,UDP,512,96,61,18,56,0,0,0,0.353,1,Low,590.148
DSDV,40,10,0,1,0,206,UDP,640,68,85,20,96,0,0,0,0.421,1,Low,657.046
DSDV,40,20,0,1,2,226,UDP,512,62,60,17,87,0,0,0,0.312,1,Low,557.492
DSDV,40,10,0,1,5,268,UDP,896,50,100,15,51,0,0,0,0.214,1,Low,491.738
DSDV,40,1,0,1,2,264,UDP,640,57,99,19,16,0,0,0,0.389,1,Low,622.99
DSDV,40,1,0,1,0,252,UDP,640,95,88,24,18,1,1019.481,2.403,0,1,High,790.393
DSDV,40,10,0,1,2,210,UDP,640,54,54,15,42,0,0,0,0.214,1,Low,491.899
DSDV,40,10,0,1,0,265,UDP,640,63,90,21,11,0,0,0,0.45,1,Low,688.581
DSDV,40,1,0,1,4,204,UDP,512,68,76,22,78,0.079,81.957,1001.47,0.417,1,Low,750.203
DSDV,40,1,0,1,3,271,UDP,896,100,51,17,73,0,0,0,0.312,1,Low,557.369
DSDV,40,1,0,1,1,254,UDP,512,77,90,15,10,0,0,0,0.214,1,Low,491.667
DSDV,40,20,0,1,1,204,UDP,896,53,54,17,79,0,0,0,0.312,1,Low,557.907
DSDV,40,15,0,1,1,262,UDP,640,96,80,22,58,0,0,0,0.476,1,Low,721.241
DSDV,40,20,0,1,5,258,UDP,896,87,63,22,70,0,0,0,0.476,1,Low,721.183
DSDV,40,20,0,1,4,281,UDP,768,82,92,15,8,0.355,359.099,516.928,0.144,1,Low,502.215
DSDV,40,15,0,1,0,292,UDP,768,72,64,15,69,0,0,0,0.214,1,Low,491.596
DSDV,40,20,0,1,5,277,UDP,896,80,67,23,46,0,0,0,0.5,1,Low,754.103
DSDV,40,5,0,1,2,288,UDP,768,59,57,23,7,0,0,0,0.5,1,Low,753.796
DSDV,40,1,0,1,2,258,UDP,640,68,89,23,33,0.102,103.945,505.53,0.5,1,Low,759.709
DSDV,40,20,0,1,3,258,UDP,768,53,99,19,14,0,0,0,0.389,1,Low,622.685
DSDV,40,20,0,1,2,201,UDP,512,75,78,15,39,1,1030.221,0.86,0,1,High,494.94
DSDV,40,20,0,1,0,259,UDP,896,66,59,21,82,0,0,0,0.45,1,Low,688.497
DSDV,40,20,0,1,3,228,UDP,896,98,87,22,95,0,0,0,0.476,1,Low,721.777
DSDV,40,20,0,1,4,268,UDP,768,53,52,21,9,0.044,44.231,1140.261,0.45,1,Low,692.528
DSDV,40,15,0,1,4,274,UDP,896,59,75,18,79,0.032,32.711,485.182,0.353,1,Low,591.934
DSDV,40,20,0,1,4,202,UDP,640,59,66,18,55,0.335,341.619,510.326,0.226,1,Low,607.294
DSDV,40,20,0,1,4,220,UDP,768,98,50,19,45,1,1012.464,1.166,0,1,High,625.926
DSDV,40,20,0,1,1,272,UDP,512,57,93,24,92,0,0,0,0.522,1,Low,786.695
DSDV,40,5,0,1,5,269,UDP,512,86,61,18,24,1,1030.176,0.994,0,1,High,592.543
DSDV,40,20,0,1,1,282,UDP,640,97,58,16,21,0,0,0,0.267,1,Low,524.501
DSDV,40,5,0,1,0,274,UDP,896,87,67,21,33,0.284,285.621,517.36,0.364,1,Low,701.602
DSDV,40,1,0,1,5,214,UDP,512,58,84,25,74,0.182,187.619,527.001,0.487,1,Low,835.037
DSDV,40,15,0,1,5,284,UDP,896,82,82,23,94,0,0,0,0.5,1,Low,754.071
DSDV,40,1,0,1,1,294,UDP,768,99,75,24,34,0,0,0,0.522,1,Low,786.653
DSDV,40,5,0,1,3,232,UDP,896,61,97,23,93,0.057,57.787,844.182,0.5,1,Low,763.19
DSDV,40,15,0,1,2,297,UDP,640,98,81,24,71,0,0,0,0.522,1,Low,786.626
DSDV,40,10,0,1,5,297,UDP,768,74,69,20,58,0,0,0,0.421,1,Low,655.526
DSDV,40,1,0,1,5,252,UDP,768,57,95,22,53,0,0,0,0.476,1,Low,721.713
DSDV,40,20,0,1,3,289,UDP,896,53,56,25,28,0,0,0,0.542,1,Low,819.487
DSDV,40,15,0,1,5,263,UDP,640,72,86,20,84,0,0,0,0.421,1,Low,655.596
DSDV,40,10,0,1,2,244,UDP,768,99,50,16,24,0.237,240.588,558.751,0.177,1,Low,550.275
DSDV,40,10,0,1,1,259,UDP,640,73,91,23,14,0,0,0,0.5,1,Low,754.108
DSDV,40,5,0,1,0,212,UDP,512,81,66,20,18,1,1030.155,0.957,0,1,High,659.187
DSDV,40,1,0,1,0,273,UDP,768,60,51,22,69,0,0,0,0.476,1,Low,721.101
DSDV,40,5,0,1,5,251,UDP,896,53,100,18,79,0.369,372.52,537.37,0.213,1,Low,599.399
DSDV,40,10,0,1,3,215,UDP,896,66,83,17,100,0.384,387.287,487.624,0.184,1,Low,575.769
DSDV,40,20,0,1,2,244,UDP,896,86,55,21,95,0.129,129.722,879.769,0.45,1,Low,692.354
DSDV,40,5,0,1,3,289,UDP,640,58,99,20,38,0,0,0,0.421,1,Low,655.577
DSDV,40,1,0,1,0,282,UDP,640,64,50,22,1,0,0,0,0.476,1,Low,721.212
DSDV,40,15,0,1,5,228,UDP,768,72,75,15,97,0,0,0,0.214,1,Low,491.948
DSDV,40,15,0,1,3,205,UDP,640,73,81,21,68,0.997,1016.589,30.356,0,1,High,700.028
DSDV,40,15,0,1,4,271,UDP,640,95,69,18,57,0,0,0,0.353,1,Low,590.076
DSDV,40,15,0,1,2,229,UDP,768,97,89,15,83,0,0,0,0.214,1,Low,491.721
DSDV,40,5,0,1,3,247,UDP,640,79,92,22,29,0.098,100.197,782.655,0.463,1,Low,735.983
DSDV,40,1,0,1,1,300,UDP,512,74,76,22,10,0,0,0,0.476,1,Low,721.054
DSDV,40,15,0,1,1,268,UDP,512,70,61,20,48,1,1030.107,5.291,0,1,High,660.645
DSDV,40,10,0,1,1,285,UDP,512,72,90,22,11,0,0,0,0.476,1,Low,721.179
DSDV,40,10,0,1,0,210,UDP,896,54,74,25,66,0.107,107.42,522.297,0.542,1,Low,827.933
DSDV,40,10,0,1,3,268,UDP,640,97,55,24,100,0.317,323.66,573.1,0.357,1,Low,807.452
DSDV,40,20,0,1,4,296,UDP,768,66,91,19,26,0.369,373.604,509.501,0.246,1,Low,631.068
DSDV,40,10,0,1,1,209,UDP,640,69,51,25,97,0.122,124.589,1129.92,0.476,1,Low,851.177
DSDV,40,20,0,1,3,262,UDP,768,62,75,23,98,1,1012.41,1.811,0,1,High,756.553
DSDV,40,20,0,1,3,255,UDP,640,56,72,25,90,0.11,112.472,563.923,0.542,1,Low,831.283
DSDV,40,10,0,1,1,253,UDP,768,78,65,16,87,0,0,0,0.267,1,Low,524.498
DSDV,40,15,0,1,4,298,UDP,512,94,62,15,29,0,0,0,0.214,1,Low,491.593
DSDV,40,20,0,1,5,278,UDP,896,54,53,20,6,0,0,0,0.421,1,Low,655.434
DSDV,40,20,0,1,0,249,UDP,768,84,98,22,36,0.088,88.829,617.722,0.467,1,Low,732.971
DSDV,40,1,0,1,4,240,UDP,768,100,70,22,14,0.306,310.246,547.134,0.329,1,Low,738.318
DSDV,40,10,0,1,5,207,UDP,896,95,79,21,21,1,1007.336,14.45,0,1,High,696.005
DSDV,40,5,0,1,0,257,UDP,640,61,100,22,13,0,0,0,0.476,1,Low,721.189
DSDV,40,5,0,1,5,230,UDP,640,74,97,23,46,0.101,102.786,530.861,0.5,1,Low,764.514
DSDV,40,5,0,1,5,200,UDP,512,52,58,21,50,0.272,280.707,594.582,0.302,1,Low,711.606
DSDV,40,10,0,1,0,267,UDP,640,80,52,20,8,0,0,0,0.421,1,Low,655.82
DSDV,40,5,0,1,5,269,UDP,896,58,61,18,60,0.17,172.236,1041.448,0.33,1,Low,603.538
DSDV,40,20,0,1,4,207,UDP,512,56,92,25,88,0.25,257.735,643.967,0.39,1,Low,848.392
DSDV,40,15,0,1,5,228,UDP,768,73,86,24,13,1,1012.399,2.663,0,1,High,789.81
DSDV,40,15,0,1,3,288,UDP,640,59,97,20,70,0.016,16.217,424.932,0.421,1,Low,657.083
DSDV,40,20,0,1,3,202,UDP,640,64,100,24,1,0,0,0,0.522,1,Low,787.89
DSDV,40,20,0,1,5,233,UDP,640,86,57,19,28,0.348,355.188,509.569,0.248,1,Low,635.485
DSDV,40,20,0,1,2,202,UDP,512,76,74,17,40,0.979,1008.92,42.57,0,1,High,564.784
DSDV,40,10,0,1,2,266,UDP,512,71,83,25,15,0.349,359.235,602.111,0.355,1,Low,836.382
DSDV,40,15,0,1,5,229,UDP,768,70,71,23,19,0.225,227.433,534.498,0.451,1,Low,767.468
DSDV,40,1,0,1,0,220,UDP,512,67,70,16,28,0.065,66.975,1066.756,0.258,1,Low,537.406
DSDV,40,10,0,1,2,233,UDP,512,92,87,22,37,0,0,0,0.476,1,Low,721.164
DSDV,40,20,0,1,3,225,UDP,512,59,67,21,67,0,0,0,0.45,1,Low,688.844
DSDV,40,10,0,1,3,244,UDP,896,66,65,15,79,0.201,202.24,958.987,0.168,1,Low,513.177
DSDV,40,1,0,1,0,228,UDP,640,50,87,23,100,0.136,138.616,535.616,0.453,1,Low,774.682
